timestamp,cool_set_temp_f,heat_set_temp_f,current_temp_f,current_humidity_rh,outdoor_temp_f,fan_sec,hour,minute
2024-08-04 10:00:00,72.0,72.0,72.38,58.92,78.2,281.25,10.0,27.5
2024-08-04 11:00:00,72.0,72.0,72.52,56.0,82.3,300.0,11.0,27.5
2024-08-04 12:00:00,72.0,72.0,72.22,55.92,84.3,271.25,12.0,27.5
2024-08-04 13:00:00,72.0,72.0,72.33,56.0,85.7,286.25,13.0,27.5
2024-08-04 14:00:00,72.0,72.0,72.42,56.75,87.3,286.25,14.0,27.5
2024-08-04 15:00:00,72.0,72.0,72.61,56.42,88.15,300.0,15.0,27.5
2024-08-04 16:00:00,72.0,72.0,72.47,54.67,88.2,267.5,16.0,27.5
2024-08-04 17:00:00,72.0,72.0,74.66,57.08,88.1,300.0,17.0,27.5
2024-08-04 18:00:00,72.0,72.0,73.9,56.33,87.0,300.0,18.0,27.5
2024-08-04 19:00:00,72.0,72.0,74.47,52.58,87.0,300.0,19.0,27.5
2024-08-04 20:00:00,72.0,72.0,72.83,51.33,83.05,300.0,20.0,27.5
2024-08-04 21:00:00,72.0,72.0,73.12,52.83,80.3,300.0,21.0,27.5
2024-08-04 22:00:00,72.0,72.0,72.15,50.92,78.0,257.5,22.0,27.5
2024-08-04 23:00:00,72.0,72.0,72.23,52.5,75.7,275.0,23.0,27.5
2024-08-05 00:00:00,72.0,72.0,72.17,53.67,73.95,275.0,0.0,27.5
2024-08-05 01:00:00,72.0,72.0,72.03,54.17,73.0,260.0,1.0,27.5
2024-08-05 02:00:00,72.0,72.0,72.04,55.5,71.7,275.0,2.0,27.5
2024-08-05 03:00:00,72.0,72.0,72.18,56.75,70.5,275.0,3.0,27.5
2024-08-05 04:00:00,72.0,72.0,72.06,57.17,69.35,263.75,4.0,27.5
2024-08-05 05:00:00,72.0,72.0,72.28,57.83,69.1,281.25,5.0,27.5
2024-08-05 06:00:00,72.0,72.0,71.87,58.25,68.3,268.75,6.0,27.5
2024-08-05 07:00:00,72.0,72.0,72.05,60.0,68.4,275.0,7.0,27.5
2024-08-05 08:00:00,72.0,72.0,72.27,57.5,72.0,275.0,8.0,27.5
2024-08-05 09:00:00,72.0,72.0,72.12,57.0,76.25,281.25,9.0,27.5
2024-08-05 10:00:00,72.0,72.0,72.3,58.17,79.3,293.75,10.0,27.5
2024-08-05 11:00:00,72.0,72.0,73.98,65.33,82.9,283.75,11.0,27.5
2024-08-05 12:00:00,72.0,72.0,75.85,61.0,86.25,300.0,12.0,27.5
2024-08-05 13:00:00,72.0,72.0,77.49,61.08,87.6,300.0,13.0,27.5
2024-08-05 14:00:00,72.0,72.0,77.58,57.33,89.1,300.0,14.0,27.5
2024-08-05 15:00:00,72.0,72.0,74.93,52.58,90.05,300.0,15.0,27.5
2024-08-05 16:00:00,72.0,72.0,73.99,52.25,90.7,300.0,16.0,27.5
2024-08-05 17:00:00,72.0,72.0,73.54,51.08,90.7,300.0,17.0,27.5
2024-08-05 18:00:00,72.0,72.0,73.34,50.58,90.2,300.0,18.0,27.5
2024-08-05 19:00:00,72.0,72.0,74.56,54.75,90.2,300.0,19.0,27.5
2024-08-05 20:00:00,72.0,72.0,74.11,53.33,85.8,300.0,20.0,27.5
2024-08-05 21:00:00,72.0,72.0,72.83,49.67,82.1,300.0,21.0,27.5
2024-08-05 22:00:00,72.0,72.0,72.28,50.25,79.7,275.0,22.0,27.5
2024-08-05 23:00:00,72.0,72.0,72.42,51.42,77.8,275.0,23.0,27.5
2024-08-06 00:00:00,72.0,72.0,72.23,51.67,76.1,268.75,0.0,27.5
2024-08-06 01:00:00,72.0,72.0,72.18,53.25,74.8,275.0,1.0,27.5
2024-08-06 02:00:00,72.0,72.0,72.34,53.42,73.9,275.0,2.0,27.5
2024-08-06 03:00:00,72.0,72.0,72.1,53.92,73.0,275.0,3.0,27.5
2024-08-06 04:00:00,72.0,72.0,72.17,56.25,72.4,275.0,4.0,27.5
2024-08-06 05:00:00,72.0,72.0,72.12,55.67,71.7,266.25,5.0,27.5
2024-08-06 06:00:00,72.0,72.0,72.18,56.92,70.9,275.0,6.0,27.5
2024-08-06 07:00:00,72.0,72.0,72.08,55.17,70.7,267.5,7.0,27.5
2024-08-06 08:00:00,72.0,72.0,72.12,56.92,73.2,265.0,8.0,27.5
2024-08-06 09:00:00,72.0,72.0,72.28,56.83,78.05,277.5,9.0,27.5
2024-08-06 10:00:00,72.0,72.0,72.28,56.75,80.9,287.5,10.0,27.5
2024-08-06 11:00:00,72.0,72.0,72.37,56.08,84.5,287.5,11.0,27.5
2024-08-06 12:00:00,72.0,72.0,72.8,56.83,87.6,300.0,12.0,27.5
2024-08-06 13:00:00,72.0,72.0,72.78,55.58,88.8,300.0,13.0,27.5
2024-08-06 14:00:00,72.0,72.0,72.39,53.17,90.2,281.25,14.0,27.5
2024-08-06 15:00:00,72.0,72.0,72.51,53.0,91.0,278.75,15.0,27.5
2024-08-06 16:00:00,72.0,72.0,72.36,51.83,91.8,287.5,16.0,27.5
2024-08-06 17:00:00,72.0,72.0,73.66,54.25,91.05,300.0,17.0,27.5
2024-08-06 18:00:00,72.0,72.0,73.62,53.0,89.75,300.0,18.0,27.5
2024-08-06 19:00:00,72.0,72.0,72.77,50.83,89.4,300.0,19.0,27.5
2024-08-06 20:00:00,72.0,72.0,72.64,50.25,84.7,300.0,20.0,27.5
2024-08-06 21:00:00,72.0,72.0,72.41,50.75,81.0,258.75,21.0,27.5
2024-08-06 22:00:00,72.0,72.0,72.26,51.75,77.4,272.5,22.0,27.5
2024-08-06 23:00:00,72.0,72.0,72.18,52.08,75.15,273.75,23.0,27.5
2024-08-07 00:00:00,72.0,72.0,72.18,52.17,74.1,267.5,0.0,27.5
2024-08-07 01:00:00,72.0,72.0,72.03,53.17,73.2,268.75,1.0,27.5
2024-08-07 02:00:00,72.0,72.0,72.14,54.17,72.0,275.0,2.0,27.5
2024-08-07 03:00:00,72.0,72.0,72.09,55.0,70.9,280.0,3.0,27.5
2024-08-07 04:00:00,72.0,72.0,72.18,56.42,70.4,270.0,4.0,27.5
2024-08-07 05:00:00,72.0,72.0,72.16,56.83,70.2,275.0,5.0,27.5
2024-08-07 06:00:00,72.0,72.0,72.3,56.25,69.45,275.0,6.0,27.5
2024-08-07 07:00:00,72.0,72.0,72.07,53.92,69.1,268.75,7.0,27.5
2024-08-07 08:00:00,72.0,72.0,72.12,54.92,68.7,281.25,8.0,27.5
2024-08-07 09:00:00,72.0,72.0,71.55,57.08,69.8,268.75,9.0,27.5
2024-08-07 10:00:00,72.0,72.0,72.1,57.33,71.0,275.0,10.0,27.5
2024-08-07 11:00:00,72.0,72.0,72.32,57.08,72.8,275.0,11.0,27.5
2024-08-07 12:00:00,72.0,72.0,72.41,56.58,76.15,287.5,12.0,27.5
2024-08-07 13:00:00,72.0,72.0,72.42,56.33,78.4,278.75,13.0,27.5
2024-08-07 14:00:00,72.0,72.0,72.24,55.25,81.0,300.0,14.0,27.5
2024-08-07 15:00:00,72.0,72.0,72.42,56.5,82.3,281.25,15.0,27.5
2024-08-07 16:00:00,72.0,72.0,72.23,53.83,83.6,281.25,16.0,27.5
2024-08-07 17:00:00,72.0,72.0,72.82,55.83,83.35,287.5,17.0,27.5
2024-08-07 18:00:00,72.0,72.0,72.23,53.17,82.3,270.0,18.0,27.5
2024-08-07 19:00:00,72.0,72.0,72.18,54.42,81.8,271.25,19.0,27.5
2024-08-07 20:00:00,72.0,72.0,72.07,53.75,77.9,268.75,20.0,27.5
2024-08-07 21:00:00,72.0,72.0,72.2,54.58,74.65,275.0,21.0,27.5
2024-08-07 22:00:00,72.0,72.0,72.36,55.33,73.3,287.5,22.0,27.5
2024-08-07 23:00:00,72.0,72.0,72.43,52.0,71.6,268.75,23.0,27.5
2024-08-08 00:00:00,72.0,72.0,72.26,50.92,70.2,276.25,0.0,27.5
2024-08-08 01:00:00,72.0,72.0,72.11,51.83,68.7,281.25,1.0,27.5
2024-08-08 02:00:00,72.0,72.0,71.97,53.83,67.9,268.75,2.0,27.5
2024-08-08 03:00:00,72.0,72.0,71.56,56.67,67.1,275.0,3.0,27.5
2024-08-08 04:00:00,72.0,72.0,71.5,57.0,66.05,275.0,4.0,27.5
2024-08-08 05:00:00,72.0,72.0,71.61,57.0,65.4,275.0,5.0,27.5
2024-08-08 06:00:00,72.0,72.0,71.6,57.0,65.4,275.0,6.0,27.5
2024-08-08 07:00:00,72.0,72.0,71.61,57.0,65.3,275.0,7.0,27.5
2024-08-08 08:00:00,72.0,72.0,71.62,57.75,68.1,275.0,8.0,27.5
2024-08-08 09:00:00,72.0,72.0,71.37,58.92,70.6,275.0,9.0,27.5
2024-08-08 10:00:00,72.0,72.0,72.05,57.33,74.0,270.0,10.0,27.5
2024-08-08 11:00:00,72.0,72.0,72.12,57.83,78.45,275.0,11.0,27.5
2024-08-08 12:00:00,72.0,72.0,72.2,56.58,80.7,281.25,12.0,27.5
2024-08-08 13:00:00,72.0,72.0,72.24,55.17,82.1,281.25,13.0,27.5
2024-08-08 14:00:00,72.0,72.0,72.48,55.0,84.6,293.75,14.0,27.5
2024-08-08 15:00:00,72.0,72.0,72.6,53.42,85.85,257.5,15.0,27.5
2024-08-08 16:00:00,72.0,72.0,72.81,54.83,86.1,275.0,16.0,27.5
2024-08-08 17:00:00,72.0,72.0,73.89,53.42,85.4,300.0,17.0,27.5
2024-08-08 18:00:00,72.0,72.0,72.32,52.83,84.15,258.75,18.0,27.5
2024-08-08 19:00:00,72.0,72.0,72.38,53.0,83.6,271.25,19.0,27.5
2024-08-08 20:00:00,72.0,72.0,72.27,52.33,80.2,275.0,20.0,27.5
2024-08-08 21:00:00,72.0,72.0,72.23,53.0,77.6,278.75,21.0,27.5
2024-08-08 22:00:00,72.0,72.0,72.22,53.17,75.8,267.5,22.0,27.5
2024-08-08 23:00:00,72.0,72.0,72.02,56.25,74.0,268.75,23.0,27.5
2024-08-09 00:00:00,72.0,72.0,72.19,57.0,73.1,275.0,0.0,27.5
2024-08-09 01:00:00,72.0,72.0,72.18,58.08,72.1,275.0,1.0,27.5
2024-08-09 02:00:00,72.0,72.0,72.22,59.0,71.1,252.5,2.0,27.5
2024-08-09 03:00:00,72.0,72.0,72.17,59.67,69.6,275.0,3.0,27.5
2024-08-09 04:00:00,72.0,72.0,72.14,59.08,68.2,275.0,4.0,27.5
2024-08-09 05:00:00,72.0,72.0,72.17,60.0,67.5,275.0,5.0,27.5
2024-08-09 06:00:00,72.0,72.0,72.3,60.0,66.05,275.0,6.0,27.5
2024-08-09 07:00:00,72.0,72.0,72.3,60.0,65.35,275.0,7.0,27.5
2024-08-09 08:00:00,72.0,72.0,72.23,55.67,66.0,275.0,8.0,27.5
2024-08-09 09:00:00,72.0,72.0,71.72,59.75,68.7,275.0,9.0,27.5
2024-08-09 10:00:00,72.0,72.0,72.36,58.75,72.1,287.5,10.0,27.5
2024-08-09 11:00:00,72.0,72.0,72.91,57.75,76.1,300.0,11.0,27.5
2024-08-09 12:00:00,72.0,72.0,72.26,54.67,78.4,275.0,12.0,27.5
2024-08-09 13:00:00,72.0,72.0,72.24,54.75,80.1,281.25,13.0,27.5
2024-08-09 14:00:00,72.0,72.0,72.23,54.0,81.6,275.0,14.0,27.5
2024-08-09 15:00:00,72.0,72.0,72.36,54.5,82.4,281.25,15.0,27.5
2024-08-09 16:00:00,72.0,72.0,72.34,54.67,82.55,268.75,16.0,27.5
2024-08-09 17:00:00,72.0,72.0,72.2,53.75,81.9,275.0,17.0,27.5
2024-08-09 18:00:00,72.0,72.0,72.25,54.08,80.5,287.5,18.0,27.5
2024-08-09 19:00:00,72.0,72.0,72.18,53.75,80.5,268.75,19.0,27.5
2024-08-09 20:00:00,72.0,72.0,72.18,53.75,74.7,281.25,20.0,27.5
2024-08-09 21:00:00,72.0,72.0,72.12,54.92,70.95,268.75,21.0,27.5
2024-08-09 22:00:00,72.0,72.0,72.07,55.58,68.8,270.0,22.0,27.5
2024-08-09 23:00:00,72.0,72.0,72.19,56.17,66.2,275.0,23.0,27.5
2024-08-10 00:00:00,72.0,72.0,72.16,57.92,63.95,275.0,0.0,27.5
2024-08-10 01:00:00,72.0,72.0,72.2,58.0,62.4,275.0,1.0,27.5
2024-08-10 02:00:00,72.0,72.0,72.2,58.0,61.0,275.0,2.0,27.5
2024-08-10 03:00:00,72.0,72.0,72.16,58.0,60.2,275.0,3.0,27.5
2024-08-10 04:00:00,72.0,72.0,72.11,58.08,59.1,275.0,4.0,27.5
2024-08-10 05:00:00,72.0,72.0,71.73,58.0,57.85,275.0,5.0,27.5
2024-08-10 06:00:00,72.0,72.0,71.64,58.0,56.9,275.0,6.0,27.5
2024-08-10 07:00:00,72.0,72.0,70.76,60.0,56.5,275.0,7.0,27.5
2024-08-10 08:00:00,72.0,72.0,70.67,60.0,58.4,275.0,8.0,27.5
2024-08-10 09:00:00,72.0,72.0,70.95,60.0,61.8,275.0,9.0,27.5
2024-08-10 10:00:00,72.0,72.0,71.45,60.0,66.25,275.0,10.0,27.5
2024-08-10 11:00:00,72.0,72.0,72.11,59.92,68.6,275.0,11.0,27.5
2024-08-10 12:00:00,72.0,72.0,72.17,58.08,71.6,275.0,12.0,27.5
2024-08-10 13:00:00,72.0,72.0,72.23,57.58,74.2,275.0,13.0,27.5
2024-08-10 14:00:00,72.0,72.0,72.28,56.67,75.8,275.0,14.0,27.5
2024-08-10 15:00:00,72.0,72.0,72.27,57.08,76.6,275.0,15.0,27.5
2024-08-10 16:00:00,72.0,72.0,72.31,56.25,77.5,281.25,16.0,27.5
2024-08-10 17:00:00,72.0,72.0,72.46,55.5,76.85,275.0,17.0,27.5
2024-08-10 18:00:00,72.0,72.0,72.34,54.17,75.5,275.0,18.0,27.5
2024-08-10 19:00:00,72.0,72.0,72.27,54.17,75.0,268.75,19.0,27.5
2024-08-10 20:00:00,72.0,72.0,72.23,55.17,71.6,271.25,20.0,27.5
2024-08-10 21:00:00,72.0,72.0,72.06,56.67,66.95,268.75,21.0,27.5
2024-08-10 22:00:00,72.0,72.0,72.15,58.0,64.25,275.0,22.0,27.5
2024-08-10 23:00:00,72.0,72.0,72.28,54.42,62.4,283.75,23.0,27.5
2024-08-11 00:00:00,72.0,72.0,71.56,55.33,61.4,275.0,0.0,27.5
2024-08-11 01:00:00,72.0,72.0,71.21,58.0,59.9,275.0,1.0,27.5
2024-08-11 02:00:00,72.0,72.0,71.22,57.92,59.0,275.0,2.0,27.5
2024-08-11 03:00:00,72.0,72.0,71.2,58.0,57.35,275.0,3.0,27.5
2024-08-11 04:00:00,72.0,72.0,71.2,58.0,56.8,275.0,4.0,27.5
2024-08-11 05:00:00,72.0,72.0,71.1,58.0,56.5,275.0,5.0,27.5
2024-08-11 06:00:00,72.0,72.0,70.98,58.0,55.25,275.0,6.0,27.5
2024-08-11 07:00:00,72.0,72.0,70.88,58.75,55.65,275.0,7.0,27.5
2024-08-11 08:00:00,72.0,72.0,71.09,59.0,59.15,275.0,8.0,27.5
2024-08-11 09:00:00,72.0,72.0,71.24,58.83,62.4,275.0,9.0,27.5
2024-08-11 10:00:00,72.0,72.0,71.6,60.0,66.4,275.0,10.0,27.5
2024-08-11 11:00:00,72.0,72.0,72.18,58.5,70.6,281.25,11.0,27.5
2024-08-11 12:00:00,72.0,72.0,72.26,56.42,72.95,253.75,12.0,27.5
2024-08-11 13:00:00,72.0,72.0,72.18,54.75,74.3,265.0,13.0,27.5
2024-08-11 14:00:00,72.0,72.0,72.29,55.83,75.7,281.25,14.0,27.5
2024-08-11 15:00:00,72.0,72.0,72.31,55.67,76.8,268.75,15.0,27.5
2024-08-11 16:00:00,72.0,72.0,72.28,55.25,77.4,265.0,16.0,27.5
2024-08-11 17:00:00,72.0,72.0,72.34,54.67,77.7,281.25,17.0,27.5
2024-08-11 18:00:00,72.0,72.0,72.22,54.33,76.3,268.75,18.0,27.5
2024-08-11 19:00:00,72.0,72.0,72.22,55.08,76.0,275.0,19.0,27.5
2024-08-11 20:00:00,72.0,72.0,72.18,54.83,71.8,273.75,20.0,27.5
2024-08-11 21:00:00,72.0,72.0,72.38,54.42,67.8,281.25,21.0,27.5
2024-08-11 22:00:00,72.0,72.0,72.1,53.58,64.7,268.75,22.0,27.5
2024-08-11 23:00:00,72.0,72.0,71.71,57.33,63.1,275.0,23.0,27.5
2024-08-12 00:00:00,72.0,72.0,71.32,59.5,61.5,275.0,0.0,27.5
2024-08-12 01:00:00,72.0,72.0,71.01,60.0,59.7,275.0,1.0,27.5
2024-08-12 02:00:00,72.0,72.0,70.8,60.33,58.8,275.0,2.0,27.5
2024-08-12 03:00:00,72.0,72.0,70.55,60.5,57.1,275.0,3.0,27.5
2024-08-12 04:00:00,72.0,72.0,70.43,60.17,55.8,275.0,4.0,27.5
2024-08-12 05:00:00,72.0,72.0,70.4,60.0,54.7,275.0,5.0,27.5
2024-08-12 06:00:00,72.0,72.0,70.12,60.0,53.75,275.0,6.0,27.5
2024-08-12 07:00:00,72.0,72.0,70.2,59.17,53.3,275.0,7.0,27.5
2024-08-12 08:00:00,72.0,72.0,70.62,58.5,56.5,275.0,8.0,27.5
2024-08-12 09:00:00,72.0,72.0,70.42,58.0,62.4,275.0,9.0,27.5
2024-08-12 10:00:00,72.0,72.0,70.78,58.58,69.2,275.0,10.0,27.5
2024-08-12 11:00:00,72.0,72.0,71.87,57.67,72.4,275.0,11.0,27.5
2024-08-12 12:00:00,72.0,72.0,72.33,57.42,75.4,281.25,12.0,27.5
2024-08-12 13:00:00,72.0,72.0,72.27,56.5,77.65,281.25,13.0,27.5
2024-08-12 14:00:00,72.0,72.0,72.29,56.58,79.15,275.0,14.0,27.5
2024-08-12 15:00:00,72.0,72.0,72.35,55.83,80.1,276.25,15.0,27.5
2024-08-12 16:00:00,72.0,72.0,72.3,55.08,80.55,275.0,16.0,27.5
2024-08-12 17:00:00,72.0,72.0,72.18,54.0,80.3,263.33,17.0,23.33
2024-08-12 18:00:00,72.0,72.0,72.34,53.75,79.3,281.25,18.0,27.5
2024-08-12 19:00:00,72.0,72.0,72.13,53.55,79.3,272.73,19.0,27.73
2024-08-12 20:00:00,72.0,72.0,72.16,54.67,73.77,250.0,20.0,31.67
2024-08-12 21:00:00,72.0,72.0,72.31,54.78,71.7,270.0,21.0,33.33
2024-08-12 22:00:00,72.0,72.0,72.33,55.0,69.6,272.14,22.0,29.29
2024-08-12 23:00:00,72.0,72.0,72.2,56.44,67.88,275.0,23.0,28.33
2024-08-13 00:00:00,72.0,72.0,72.23,58.0,67.03,279.55,0.0,25.0
2024-08-13 01:00:00,72.0,72.0,72.04,57.3,65.78,270.0,1.0,29.5
2024-08-13 02:00:00,72.0,72.0,72.16,58.0,65.0,275.0,2.0,27.5
2024-08-13 03:00:00,72.0,72.0,72.16,58.0,64.2,275.0,3.0,27.5
2024-08-13 04:00:00,72.0,72.0,72.15,58.0,62.7,275.0,4.0,27.5
2024-08-13 05:00:00,72.0,72.0,72.1,58.0,61.5,275.0,5.0,27.5
2024-08-13 06:00:00,72.0,72.0,72.2,57.45,60.64,265.91,6.0,26.36
2024-08-13 07:00:00,72.0,72.0,72.08,58.8,60.7,273.0,7.0,29.5
2024-08-13 08:00:00,72.0,72.0,72.0,59.33,62.5,275.0,8.0,27.5
2024-08-13 09:00:00,72.0,72.0,72.06,58.27,67.1,276.82,9.0,29.09
2024-08-13 10:00:00,72.0,72.0,72.18,59.0,72.85,275.0,10.0,27.5
2024-08-13 11:00:00,72.0,72.0,72.18,58.42,75.7,275.0,11.0,27.5
2024-08-13 12:00:00,72.0,72.0,72.28,58.5,78.7,283.75,12.0,27.5
2024-08-13 13:00:00,72.0,72.0,72.36,57.58,80.85,262.5,13.0,27.5
2024-08-13 14:00:00,72.0,72.0,72.35,56.5,81.8,281.25,14.0,27.5
2024-08-13 15:00:00,72.0,72.0,72.54,53.0,83.1,300.0,15.0,27.5
2024-08-13 16:00:00,72.0,72.0,72.48,54.25,83.65,287.5,16.0,27.5
2024-08-13 17:00:00,72.0,72.0,72.35,53.58,83.4,281.25,17.0,27.5
2024-08-13 18:00:00,72.0,72.0,72.28,53.25,82.2,281.25,18.0,27.5
2024-08-13 19:00:00,72.0,72.0,72.34,52.17,82.2,273.75,19.0,27.5
2024-08-13 20:00:00,72.0,72.0,72.05,51.58,77.5,272.5,20.0,27.5
2024-08-13 21:00:00,72.0,72.0,72.05,53.42,73.1,275.0,21.0,27.5
2024-08-13 22:00:00,72.0,72.0,72.17,53.5,70.3,277.5,22.0,27.5
2024-08-13 23:00:00,72.0,72.0,72.29,51.5,68.0,272.5,23.0,27.5
2024-08-14 00:00:00,72.0,72.0,72.2,51.92,66.05,277.5,0.0,27.5
2024-08-14 01:00:00,72.0,72.0,72.12,51.42,64.55,272.5,1.0,27.5
2024-08-14 02:00:00,72.0,72.0,72.03,51.75,63.6,275.0,2.0,27.5
2024-08-14 03:00:00,72.0,72.0,72.01,52.83,62.7,275.0,3.0,27.5
2024-08-14 04:00:00,72.0,72.0,71.69,54.33,61.7,275.0,4.0,27.5
2024-08-14 05:00:00,72.0,72.0,71.48,54.92,61.2,275.0,5.0,27.5
2024-08-14 06:00:00,72.0,72.0,71.16,55.0,60.6,275.0,6.0,27.5
2024-08-14 07:00:00,72.0,72.0,70.79,55.92,59.9,275.0,7.0,27.5
2024-08-14 08:00:00,72.0,72.0,70.81,57.08,62.8,275.0,8.0,27.5
2024-08-14 09:00:00,72.0,72.0,70.89,57.0,69.2,275.0,9.0,27.5
2024-08-14 10:00:00,72.0,72.0,71.46,57.0,73.0,275.0,10.0,27.5
2024-08-14 11:00:00,72.0,72.0,72.03,57.08,77.2,277.5,11.0,27.5
2024-08-14 12:00:00,72.0,72.0,72.58,57.0,80.75,273.75,12.0,27.5
2024-08-14 13:00:00,72.0,72.0,73.12,55.92,82.5,300.0,13.0,27.5
2024-08-14 14:00:00,72.0,72.0,72.37,54.08,83.5,276.25,14.0,27.5
2024-08-14 15:00:00,72.0,72.0,72.27,51.83,84.8,281.25,15.0,27.5
2024-08-14 16:00:00,72.0,72.0,72.55,51.75,85.5,287.5,16.0,27.5
2024-08-14 17:00:00,72.0,72.0,72.27,50.67,84.8,275.0,17.0,27.5
2024-08-14 18:00:00,72.0,72.0,72.46,51.67,83.3,255.0,18.0,27.5
2024-08-14 19:00:00,72.0,72.0,72.3,51.5,82.9,277.5,19.0,27.5
2024-08-14 20:00:00,72.0,72.0,72.17,52.67,78.0,280.0,20.0,27.5
2024-08-14 21:00:00,72.0,72.0,72.22,52.5,74.1,275.0,21.0,27.5
2024-08-14 22:00:00,72.0,72.0,72.17,52.5,71.4,275.0,22.0,27.5
2024-08-14 23:00:00,72.0,72.0,71.8,53.0,68.7,270.0,23.0,27.5
2024-08-15 00:00:00,72.0,72.0,72.3,55.0,67.3,275.0,0.0,27.5
2024-08-15 01:00:00,72.0,72.0,72.13,54.75,66.0,275.0,1.0,27.5
2024-08-15 02:00:00,72.0,72.0,72.14,55.0,64.8,275.0,2.0,27.5
2024-08-15 03:00:00,72.0,72.0,71.94,55.0,63.6,275.0,3.0,27.5
2024-08-15 04:00:00,72.0,72.0,71.8,55.0,62.4,275.0,4.0,27.5
2024-08-15 05:00:00,72.0,72.0,71.82,55.0,61.5,275.0,5.0,27.5
2024-08-15 06:00:00,72.0,72.0,71.76,55.08,60.5,275.0,6.0,27.5
2024-08-15 07:00:00,72.0,72.0,71.71,57.0,60.1,275.0,7.0,27.5
2024-08-15 08:00:00,72.0,72.0,71.68,56.92,63.0,275.0,8.0,27.5
2024-08-15 09:00:00,72.0,72.0,71.43,57.0,67.1,275.0,9.0,27.5
2024-08-15 10:00:00,72.0,72.0,72.03,56.25,71.7,251.25,10.0,27.5
2024-08-15 11:00:00,72.0,72.0,72.01,56.42,74.5,275.0,11.0,27.5
2024-08-15 12:00:00,72.0,72.0,72.23,57.17,79.5,277.5,12.0,27.5
2024-08-15 13:00:00,72.0,72.0,72.23,57.0,82.05,275.0,13.0,27.5
2024-08-15 14:00:00,72.0,72.0,73.89,53.42,83.5,300.0,14.0,27.5
2024-08-15 15:00:00,72.0,72.0,73.49,50.17,85.0,275.0,15.0,27.5
2024-08-15 16:00:00,72.0,72.0,72.12,52.42,84.1,262.5,16.0,27.5
2024-08-15 17:00:00,72.0,72.0,72.12,52.92,83.4,265.0,17.0,27.5
2024-08-15 18:00:00,72.0,72.0,72.23,52.42,82.9,277.5,18.0,27.5
2024-08-15 19:00:00,72.0,72.0,72.18,51.75,82.9,266.25,19.0,27.5
2024-08-15 20:00:00,72.0,72.0,72.25,51.58,78.1,275.0,20.0,27.5
2024-08-15 21:00:00,72.0,72.0,72.05,52.33,76.1,272.5,21.0,27.5
2024-08-15 22:00:00,72.0,72.0,72.32,53.58,74.9,290.0,22.0,27.5
2024-08-15 23:00:00,72.0,72.0,72.08,51.25,73.1,272.5,23.0,27.5
2024-08-16 00:00:00,72.0,72.0,72.2,52.42,71.8,277.5,0.0,27.5
2024-08-16 01:00:00,72.0,72.0,72.1,51.75,70.7,272.5,1.0,27.5
2024-08-16 02:00:00,72.0,72.0,72.06,51.92,69.8,275.0,2.0,27.5
2024-08-16 03:00:00,72.0,72.0,71.92,54.5,68.5,275.0,3.0,27.5
2024-08-16 04:00:00,72.0,72.0,71.8,55.0,67.5,275.0,4.0,27.5
2024-08-16 05:00:00,72.0,72.0,71.81,55.0,67.2,275.0,5.0,27.5
2024-08-16 06:00:00,72.0,72.0,71.89,56.75,67.2,275.0,6.0,27.5
2024-08-16 07:00:00,72.0,72.0,72.27,58.5,67.6,277.5,7.0,27.5
2024-08-16 08:00:00,72.0,72.0,72.27,63.5,69.1,272.5,8.0,27.5
2024-08-16 09:00:00,72.0,72.0,72.15,59.67,70.85,266.25,9.0,27.5
2024-08-16 10:00:00,72.0,72.0,72.02,61.0,72.5,275.0,10.0,27.5
2024-08-16 11:00:00,72.0,72.0,72.22,59.92,74.0,277.5,11.0,27.5
2024-08-16 12:00:00,72.0,72.0,72.25,56.5,77.1,275.0,12.0,27.5
2024-08-16 13:00:00,72.0,72.0,72.64,57.67,79.6,268.75,13.0,27.5
2024-08-16 14:00:00,72.0,72.0,74.2,55.75,81.2,300.0,14.0,27.5
2024-08-16 15:00:00,72.0,72.0,73.24,52.33,83.4,300.0,15.0,27.5
2024-08-16 16:00:00,72.0,72.0,72.24,51.5,84.4,287.5,16.0,27.5
2024-08-16 17:00:00,72.0,72.0,72.42,52.92,83.2,275.0,17.0,27.5
2024-08-16 18:00:00,72.0,72.0,72.16,52.42,81.35,272.5,18.0,27.5
2024-08-16 19:00:00,72.0,72.0,73.93,59.75,81.0,300.0,19.0,27.5
2024-08-16 20:00:00,72.0,72.0,72.23,52.0,78.4,275.0,20.0,27.5
2024-08-16 21:00:00,72.0,72.0,72.37,54.58,75.8,280.0,21.0,27.5
2024-08-16 22:00:00,72.0,72.0,72.18,56.08,74.0,272.5,22.0,27.5
2024-08-16 23:00:00,72.0,72.0,72.03,57.92,72.7,275.0,23.0,27.5
2024-08-17 00:00:00,72.0,72.0,72.2,57.17,72.1,275.0,0.0,27.5
2024-08-17 01:00:00,72.0,72.0,72.15,59.5,71.2,275.0,1.0,27.5
2024-08-17 02:00:00,72.0,72.0,72.23,59.5,70.3,275.0,2.0,27.5
2024-08-17 03:00:00,72.0,72.0,72.26,59.67,69.9,275.0,3.0,27.5
2024-08-17 04:00:00,72.0,72.0,72.26,57.42,69.1,251.25,4.0,27.5
2024-08-17 05:00:00,72.0,72.0,71.81,58.25,68.65,275.0,5.0,27.5
2024-08-17 06:00:00,72.0,72.0,71.9,59.67,68.5,275.0,6.0,27.5
